1.661897,-1.171595,1.238787,0.000000, 0.000000, 0.000000, 0.000
1.662184,-1.171923,1.239188,0.002438, 0.015963, 0.999724, -0.017
1.661660,-1.171946,1.239717,0.002395, 0.015905, 0.999725, -0.017
1.662236,-1.171940,1.240168,0.002017, 0.016041, 0.999723, -0.017
1.662048,-1.171960,1.240046,0.002401, 0.016009, 0.999724, -0.017
1.662397,-1.172196,1.240236,0.002306, 0.016046, 0.999723, -0.017
1.661702,-1.172011,1.238545,0.002387, 0.015941, 0.999725, -0.017
1.661513,-1.171865,1.238535,0.002129, 0.015983, 0.999724, -0.017
1.661502,-1.172059,1.238322,0.002023, 0.016010, 0.999724, -0.017
1.661913,-1.171927,1.238671,0.002010, 0.016003, 0.999726, -0.017
1.662034,-1.171926,1.239429,0.002145, 0.016042, 0.999725, -0.017
1.662186,-1.171631,1.239415,0.002074, 0.016078, 0.999724, -0.017
1.662420,-1.171936,1.239918,0.002152, 0.016115, 0.999724, -0.017
1.661877,-1.172294,1.239231,0.002123, 0.016047, 0.999725, -0.017
1.661990,-1.172217,1.239447,0.001977, 0.016061, 0.999724, -0.017
1.661847,-1.171773,1.239032,0.002032, 0.016123, 0.999723, -0.017
1.662112,-1.171645,1.239056,0.002188, 0.016123, 0.999724, -0.017
1.661845,-1.171999,1.239125,0.002256, 0.016086, 0.999724, -0.017
1.662057,-1.171945,1.239813,0.002041, 0.016049, 0.999725, -0.017
1.661508,-1.171864,1.239009,0.002085, 0.016104, 0.999724, -0.017
1.662094,-1.172092,1.239337,0.002083, 0.016102, 0.999724, -0.017
1.662438,-1.172295,1.240104,0.002331, 0.016014, 0.999724, -0.017
1.662345,-1.172245,1.239940,0.002225, 0.016023, 0.999725, -0.017
1.662663,-1.171981,1.240468,0.002156, 0.015948, 0.999726, -0.017
1.662443,-1.172098,1.240206,0.002203, 0.016014, 0.999725, -0.017
1.662057,-1.172244,1.240259,0.002138, 0.015964, 0.999726, -0.017
1.662363,-1.172097,1.240969,0.002071, 0.016038, 0.999725, -0.017
1.662675,-1.172650,1.241264,0.002118, 0.016072, 0.999724, -0.017
1.662518,-1.172473,1.241118,0.002279, 0.016046, 0.999724, -0.017
1.662329,-1.172443,1.240853,0.002270, 0.016128, 0.999723, -0.017
1.663050,-1.172688,1.242128,0.002249, 0.016148, 0.999723, -0.017
1.662507,-1.172537,1.242328,0.002388, 0.016136, 0.999723, -0.017
1.663206,-1.172997,1.243255,0.002197, 0.016240, 0.999721, -0.017
1.663419,-1.172998,1.243967,0.002345, 0.016180, 0.999722, -0.017
1.662996,-1.172966,1.243640,0.002355, 0.016254, 0.999721, -0.017
1.663088,-1.173256,1.244433,0.002215, 0.016209, 0.999722, -0.017
1.663055,-1.173328,1.244781,0.002217, 0.016187, 0.999722, -0.017
1.663862,-1.173122,1.245381,0.002239, 0.016295, 0.999721, -0.017
1.663285,-1.172829,1.244674,0.002484, 0.016156, 0.999722, -0.017
1.662184,-1.173020,1.247432,0.002077, 0.016678, 0.999707, -0.017
1.673821,-1.161016,1.252919,0.002157, 0.017225, 0.999646, -0.020
1.695084,-1.101183,1.269257,0.042197, 0.053224, 0.997690, -0.001
1.705091,-1.057934,1.274237,0.042834, 0.177144, 0.983096, 0.018
1.715428,-0.960143,1.252570,0.034670, 0.237088, 0.970808, 0.011
1.724785,-0.864389,1.211861,0.006237, 0.330605, 0.943603, 0.017
1.729697,-0.818972,1.184771,-0.009868, 0.362026, 0.931409, 0.036
1.746466,-0.740890,1.114648,-0.018729, 0.352136, 0.934246, 0.053
1.770611,-0.682215,1.048132,0.006434, 0.258596, 0.963309, 0.072
1.784066,-0.658100,1.016275,0.034894, 0.188310, 0.977075, 0.093
1.813720,-0.619765,0.952079,0.040976, 0.167025, 0.979098, 0.109
1.841632,-0.581528,0.899313,0.055136, 0.134289, 0.980068, 0.136
1.852984,-0.561590,0.879910,0.024863, 0.175466, 0.967587, 0.180
1.860855,-0.524241,0.844184,0.007577, 0.214932, 0.952297, 0.217
1.850877,-0.504041,0.818201,-0.052829, 0.245818, 0.919950, 0.301
1.847105,-0.503238,0.808748,-0.150262, 0.309766, 0.836675, 0.426
1.835979,-0.499580,0.773211,-0.162950, 0.325318, 0.786242, 0.499
1.843647,-0.492596,0.734683,-0.178804, 0.323651, 0.731488, 0.573
1.848159,-0.486873,0.711416,-0.201122, 0.285318, 0.701713, 0.621
1.866787,-0.475489,0.666110,-0.224657, 0.266195, 0.678644, 0.647
1.892675,-0.461299,0.633098,-0.239347, 0.212705, 0.654984, 0.684
1.906143,-0.452898,0.612296,-0.233907, 0.164219, 0.609726, 0.739
1.935486,-0.433483,0.569387,-0.222995, 0.145322, 0.592347, 0.760
1.957740,-0.414548,0.520751,-0.189287, 0.122399, 0.568176, 0.791
1.966276,-0.405567,0.492872,-0.195021, 0.128694, 0.536248, 0.811
1.976433,-0.385975,0.443221,-0.194414, 0.132704, 0.525775, 0.817
1.980943,-0.369136,0.405088,-0.164205, 0.148158, 0.489913, 0.843
1.981707,-0.363501,0.388541,-0.133727, 0.141803, 0.488358, 0.851
1.981827,-0.357738,0.357109,-0.123602, 0.133684, 0.491301, 0.852
1.982515,-0.360029,0.334215,-0.125092, 0.126901, 0.490758, 0.853
1.983133,-0.366811,0.319226,-0.131146, 0.128366, 0.492814, 0.851
1.984010,-0.371919,0.314861,-0.133707, 0.123338, 0.490614, 0.852
1.978533,-0.385042,0.313575,-0.125404, 0.115167, 0.506501, 0.845
1.959169,-0.405934,0.337502,-0.107747, 0.105266, 0.536824, 0.830
1.939875,-0.418528,0.359456,-0.140615, 0.144378, 0.545207, 0.814
1.888551,-0.460282,0.399846,-0.198998, 0.200639, 0.531734, 0.798
1.881048,-0.518954,0.466255,-0.335232, 0.338568, 0.467963, 0.744
1.887748,-0.551949,0.502965,-0.350653, 0.403327, 0.506199, 0.677
1.892807,-0.620019,0.585990,-0.367136, 0.415992, 0.530969, 0.640
1.887613,-0.664421,0.674183,-0.408417, 0.490061, 0.514270, 0.573
1.878430,-0.679091,0.715498,-0.432606, 0.551262, 0.491065, 0.518
1.850029,-0.704377,0.786963,-0.439879, 0.571197, 0.488419, 0.492
1.822051,-0.725546,0.844717,-0.434110, 0.601884, 0.495079, 0.452
1.810176,-0.735820,0.866009,-0.431883, 0.607292, 0.530738, 0.404
1.788667,-0.761239,0.890143,-0.426047, 0.612154, 0.539568, 0.391
1.767700,-0.786397,0.890669,-0.419047, 0.625250, 0.542723, 0.373
1.758101,-0.793730,0.884976,-0.415444, 0.639462, 0.550341, 0.340
1.738023,-0.795585,0.857782,-0.414668, 0.646013, 0.551160, 0.327
1.713182,-0.792806,0.817640,-0.409570, 0.654552, 0.550698, 0.317
1.699513,-0.789925,0.793199,-0.401202, 0.668680, 0.538986, 0.318
1.675842,-0.786781,0.744726,-0.394113, 0.671763, 0.538137, 0.322
1.660008,-0.791936,0.705634,-0.399267, 0.669176, 0.525836, 0.341
1.654756,-0.799205,0.690133,-0.418489, 0.658309, 0.519683, 0.348
1.648243,-0.820656,0.665089,-0.426743, 0.656726, 0.513200, 0.351
1.651157,-0.846614,0.657806,-0.450291, 0.643988, 0.516772, 0.340
1.653524,-0.859122,0.658100,-0.471163, 0.625552, 0.533356, 0.320
1.660735,-0.872418,0.663367,-0.477712, 0.628662, 0.527443, 0.314
1.664725,-0.870091,0.675698,-0.480014, 0.634033, 0.521994, 0.308
1.663136,-0.864924,0.679502,-0.466802, 0.652069, 0.508441, 0.314
1.658887,-0.853957,0.683277,-0.455209, 0.658366, 0.510288, 0.315
1.657625,-0.847010,0.682870,-0.439642, 0.661067, 0.517631, 0.319
1.657267,-0.845753,0.682117,-0.428869, 0.661701, 0.523995, 0.322
1.653379,-0.849615,0.679234,-0.425332, 0.658993, 0.535054, 0.314
1.650265,-0.854407,0.678894,-0.427059, 0.650058, 0.562079, 0.281
1.650139,-0.856839,0.680610,-0.427611, 0.651177, 0.562812, 0.276
1.649809,-0.860058,0.686378,-0.427310, 0.646781, 0.568803, 0.275
1.653166,-0.855525,0.697738,-0.427720, 0.636578, 0.584543, 0.265
1.656185,-0.850416,0.702491,-0.422208, 0.631672, 0.598714, 0.254
1.663938,-0.833103,0.707359,-0.416313, 0.630435, 0.605713, 0.250
1.676037,-0.810146,0.712886,-0.403819, 0.631471, 0.617567, 0.238
1.683764,-0.796577,0.714691,-0.390567, 0.669480, 0.576430, 0.259
1.696362,-0.767979,0.710527,-0.377162, 0.698043, 0.518753, 0.318
1.705771,-0.748557,0.712521,-0.353760, 0.739775, 0.393429, 0.416
1.710842,-0.741732,0.717825,-0.330378, 0.770941, 0.350111, 0.417
1.717075,-0.734357,0.728984,-0.311401, 0.794627, 0.347267, 0.389
1.726094,-0.719268,0.734406,-0.308285, 0.837347, 0.344617, 0.292
1.731360,-0.712136,0.736751,-0.309111, 0.851549, 0.347869, 0.241
1.744234,-0.704821,0.748501,-0.302349, 0.855464, 0.345747, 0.239
1.753877,-0.696848,0.747942,-0.290977, 0.866920, 0.323613, 0.243
1.762259,-0.689478,0.748370,-0.293010, 0.862817, 0.318739, 0.261
1.767564,-0.687046,0.753472,-0.293729, 0.856140, 0.328921, 0.269
1.777075,-0.684477,0.765030,-0.290108, 0.853880, 0.336124, 0.272
1.783392,-0.679185,0.764716,-0.283714, 0.853742, 0.340867, 0.273
1.789369,-0.680085,0.774704,-0.292956, 0.842381, 0.361004, 0.272
1.798915,-0.679030,0.796745,-0.290318, 0.845385, 0.355725, 0.273
1.801821,-0.674868,0.812139,-0.279930, 0.848489, 0.359796, 0.269
1.797710,-0.674553,0.811348,-0.268268, 0.845824, 0.374908, 0.268
1.797596,-0.671983,0.816811,-0.276162, 0.846373, 0.361633, 0.277
1.794676,-0.673966,0.807353,-0.275704, 0.840235, 0.372485, 0.282
1.793145,-0.675316,0.805125,-0.285739, 0.838632, 0.366190, 0.285
1.789904,-0.675442,0.798559,-0.288565, 0.837836, 0.363275, 0.288
1.790909,-0.673950,0.804704,-0.293195, 0.835424, 0.364103, 0.289
1.792426,-0.674086,0.810160,-0.296241, 0.828271, 0.380672, 0.285
1.790960,-0.676378,0.807265,-0.299478, 0.824256, 0.391019, 0.279
1.789790,-0.680172,0.805602,-0.305468, 0.820670, 0.400188, 0.270
1.789002,-0.681632,0.804771,-0.310782, 0.820575, 0.399931, 0.265
1.788097,-0.684060,0.804894,-0.314451, 0.818823, 0.403111, 0.261
1.787089,-0.687377,0.806080,-0.318026, 0.817874, 0.404901, 0.257
1.788076,-0.689754,0.808464,-0.324678, 0.812955, 0.414458, 0.249
1.789313,-0.693771,0.810123,-0.323728, 0.814862, 0.412689, 0.247
1.789198,-0.695126,0.816235,-0.321478, 0.819105, 0.407517, 0.244
1.790162,-0.695151,0.823712,-0.307559, 0.829641, 0.394513, 0.248
1.790856,-0.693997,0.828116,-0.301665, 0.829866, 0.399373, 0.247
1.791547,-0.695720,0.828949,-0.305426, 0.822545, 0.412059, 0.246
1.791933,-0.695785,0.829692,-0.309844, 0.823861, 0.405027, 0.247
1.794582,-0.694134,0.830125,-0.315428, 0.819381, 0.409834, 0.247
1.797397,-0.691656,0.831256,-0.315643, 0.819919, 0.402372, 0.257
1.798519,-0.693646,0.830599,-0.318195, 0.815175, 0.408207, 0.260
1.800603,-0.695380,0.832943,-0.321009, 0.817539, 0.400731, 0.261
1.802440,-0.696604,0.833446,-0.323071, 0.818275, 0.397782, 0.260
1.803176,-0.696565,0.834010,-0.329483, 0.815445, 0.400453, 0.257
1.804680,-0.695749,0.836450,-0.330837, 0.817156, 0.395905, 0.257
1.806956,-0.695802,0.844909,-0.331501, 0.815676, 0.397593, 0.258
1.808663,-0.694576,0.848470,-0.329918, 0.816776, 0.398690, 0.255
1.808759,-0.694825,0.850683,-0.329368, 0.814234, 0.403177, 0.257
1.808463,-0.694851,0.851790,-0.328884, 0.815431, 0.401511, 0.256
1.808060,-0.696546,0.851553,-0.328819, 0.812927, 0.407181, 0.255
1.807655,-0.697612,0.850641,-0.328489, 0.815008, 0.405956, 0.251
1.806833,-0.697637,0.845343,-0.329889, 0.815694, 0.404466, 0.249
1.809588,-0.698720,0.847462,-0.335199, 0.812242, 0.408742, 0.247
1.809036,-0.697247,0.845409,-0.328451, 0.816861, 0.402152, 0.251
1.810797,-0.693030,0.843049,-0.330015, 0.816309, 0.399421, 0.255
1.811459,-0.697943,0.843055,-0.328993, 0.808455, 0.413458, 0.259
1.812043,-0.700581,0.843746,-0.335625, 0.812318, 0.403928, 0.254
1.815115,-0.701065,0.843736,-0.339497, 0.813331, 0.397634, 0.255
1.819168,-0.698625,0.849312,-0.350018, 0.808971, 0.396820, 0.256
1.818992,-0.696382,0.846233,-0.350502, 0.811879, 0.381330, 0.269
1.824648,-0.697497,0.854880,-0.357781, 0.805578, 0.387492, 0.270
1.828577,-0.697754,0.859009,-0.358370, 0.810566, 0.370728, 0.278
1.829974,-0.698497,0.859317,-0.362457, 0.810137, 0.366750, 0.279
1.831337,-0.699806,0.857850,-0.355323, 0.811886, 0.365307, 0.285
