1.612210,-1.185482,1.242031,0.011900, 0.021914, 0.999215, 0.031
1.612415,-1.185312,1.241541,0.011951, 0.021863, 0.999227, 0.030
1.612219,-1.185451,1.241322,0.012041, 0.021800, 0.999225, 0.030
1.612426,-1.185593,1.242693,0.011911, 0.021841, 0.999226, 0.030
1.612404,-1.185567,1.243176,0.011806, 0.021958, 0.999226, 0.030
1.612541,-1.185883,1.243663,0.011765, 0.022042, 0.999223, 0.030
1.612354,-1.185794,1.243026,0.011800, 0.022012, 0.999224, 0.030
1.612637,-1.185525,1.243025,0.011889, 0.021989, 0.999224, 0.030
1.612605,-1.185867,1.242984,0.012022, 0.021964, 0.999223, 0.030
1.612566,-1.185899,1.243246,0.011948, 0.021965, 0.999223, 0.030
1.612882,-1.185952,1.243981,0.011901, 0.021931, 0.999223, 0.031
1.612642,-1.185825,1.243152,0.011887, 0.021928, 0.999223, 0.031
1.612360,-1.185713,1.242819,0.011889, 0.021868, 0.999224, 0.031
1.612524,-1.185555,1.242892,0.011830, 0.021853, 0.999226, 0.031
1.612683,-1.185893,1.242830,0.011864, 0.021889, 0.999224, 0.031
1.612691,-1.185739,1.243751,0.011930, 0.021809, 0.999224, 0.031
1.612766,-1.185721,1.243522,0.011847, 0.021906, 0.999224, 0.031
1.612443,-1.185845,1.242922,0.011965, 0.021837, 0.999223, 0.031
1.612409,-1.185539,1.242344,0.011823, 0.021856, 0.999227, 0.030
1.612112,-1.185289,1.241593,0.011860, 0.021856, 0.999225, 0.031
1.611619,-1.185145,1.240573,0.011801, 0.021884, 0.999225, 0.030
1.611644,-1.185263,1.240083,0.011734, 0.021871, 0.999226, 0.031
1.612208,-1.185279,1.240945,0.011827, 0.021793, 0.999226, 0.031
1.612043,-1.185324,1.241148,0.011950, 0.021782, 0.999225, 0.031
1.611927,-1.184975,1.240673,0.011831, 0.021810, 0.999226, 0.031
1.611760,-1.185167,1.241196,0.011818, 0.021828, 0.999226, 0.031
1.611562,-1.185392,1.241229,0.011687, 0.021868, 0.999228, 0.030
