1.146016,-0.453134,-0.370708,0.000000, 0.000000, 0.000000, 0.000
1.126686,-0.453475,-0.376895,-0.066257, 0.027856, 0.594418, 0.801
1.086956,-0.456709,-0.382574,-0.065737, 0.029663, 0.597167, 0.799
1.043396,-0.460739,-0.385654,-0.069487, 0.029220, 0.600617, 0.796
1.021207,-0.463054,-0.384263,-0.071562, 0.033502, 0.606854, 0.791
0.977032,-0.467462,-0.367364,-0.067980, 0.032105, 0.605953, 0.792
0.927714,-0.468038,-0.350656,-0.060807, 0.027572, 0.597950, 0.799
0.902103,-0.467365,-0.338600,-0.058082, 0.023319, 0.590031, 0.805
0.848698,-0.464721,-0.320150,-0.062026, 0.018440, 0.587003, 0.807
0.800539,-0.464054,-0.307172,-0.067644, 0.018006, 0.572085, 0.817
0.780785,-0.464426,-0.299734,-0.073911, 0.014519, 0.558402, 0.826
0.744812,-0.464349,-0.288935,-0.077518, 0.012111, 0.550426, 0.831
0.710172,-0.466967,-0.286079,-0.078832, 0.015056, 0.538806, 0.839
0.677306,-0.470256,-0.288017,-0.080387, 0.022308, 0.533584, 0.842
0.662572,-0.471558,-0.291117,-0.090829, 0.031774, 0.530176, 0.842
0.634559,-0.473040,-0.300644,-0.095438, 0.037616, 0.535074, 0.839
0.607681,-0.473602,-0.314149,-0.101087, 0.044189, 0.537575, 0.836
0.595894,-0.474331,-0.320781,-0.120021, 0.056065, 0.541721, 0.830
0.573514,-0.473829,-0.337714,-0.119311, 0.052369, 0.541005, 0.831
0.554776,-0.472014,-0.347018,-0.119374, 0.050585, 0.542684, 0.830
0.546397,-0.470745,-0.350371,-0.112119, 0.045489, 0.546506, 0.829
0.530618,-0.464263,-0.351720,-0.110715, 0.043694, 0.552543, 0.825
0.517915,-0.454889,-0.347103,-0.106789, 0.043148, 0.562534, 0.819
0.511792,-0.449707,-0.345021,-0.095822, 0.037390, 0.566711, 0.817
0.500228,-0.439945,-0.339484,-0.093185, 0.031819, 0.567501, 0.817
0.490006,-0.430680,-0.330985,-0.089766, 0.023707, 0.566066, 0.819
0.485550,-0.426317,-0.326340,-0.079812, 0.016110, 0.562156, 0.823
0.478951,-0.418787,-0.315848,-0.074989, 0.013464, 0.561336, 0.824
0.474919,-0.413018,-0.306578,-0.068218, 0.005908, 0.560069, 0.826
0.473690,-0.411008,-0.302991,-0.065663, 0.001926, 0.560447, 0.826
0.472139,-0.408841,-0.296361,-0.066139, 0.000596, 0.559910, 0.826
0.471902,-0.406985,-0.289688,-0.063749, -0.000124, 0.555326, 0.829
0.472143,-0.405950,-0.286895,-0.059140, 0.000138, 0.549682, 0.833
0.473081,-0.403865,-0.282025,-0.056767, -0.001224, 0.548016, 0.835
0.474610,-0.403066,-0.278570,-0.051324, -0.003770, 0.541801, 0.839
0.475491,-0.403350,-0.277183,-0.049627, -0.004975, 0.530752, 0.846
0.476054,-0.404322,-0.276195,-0.047949, -0.005580, 0.524314, 0.850
0.475110,-0.405613,-0.274919,-0.046268, -0.004615, 0.511462, 0.858
0.474646,-0.406228,-0.274696,-0.046682, -0.002966, 0.497340, 0.866
0.474864,-0.407424,-0.274783,-0.047166, -0.002033, 0.490578, 0.870
0.476500,-0.408047,-0.276657,-0.046616, -0.003327, 0.478275, 0.877
0.477952,-0.408279,-0.278009,-0.044656, -0.005543, 0.465325, 0.884
0.481307,-0.408294,-0.280870,-0.043551, -0.004205, 0.458220, 0.888
0.484180,-0.408412,-0.286164,-0.041008, -0.003203, 0.446965, 0.894
0.485897,-0.408896,-0.288235,-0.040479, -0.002159, 0.437932, 0.898
0.490585,-0.410710,-0.294935,-0.039341, -0.001624, 0.433950, 0.900
0.498331,-0.412891,-0.308431,-0.040458, -0.002730, 0.424056, 0.905
0.509509,-0.414692,-0.325816,-0.044400, -0.003444, 0.419705, 0.907
0.516298,-0.415178,-0.335324,-0.046881, -0.006130, 0.417826, 0.907
0.531089,-0.415585,-0.358874,-0.048208, -0.009225, 0.417835, 0.907
0.546432,-0.415332,-0.385182,-0.045616, -0.009320, 0.421811, 0.905
0.554314,-0.414927,-0.400031,-0.044313, -0.006477, 0.421747, 0.906
0.571211,-0.414269,-0.428207,-0.044715, -0.005639, 0.423384, 0.905
0.588988,-0.414719,-0.453890,-0.041406, -0.001172, 0.422706, 0.905
0.597505,-0.415455,-0.466740,-0.039646, 0.001387, 0.421306, 0.906
0.612874,-0.417518,-0.489101,-0.041306, 0.002259, 0.420013, 0.907
0.625376,-0.420209,-0.509055,-0.043051, 0.002000, 0.418752, 0.907
0.630072,-0.421554,-0.517521,-0.046246, -0.000388, 0.418964, 0.907
0.636841,-0.423527,-0.534138,-0.046932, -0.001851, 0.419144, 0.907
0.641616,-0.425000,-0.548646,-0.047370, -0.003263, 0.417581, 0.907
0.643394,-0.425332,-0.557129,-0.049118, -0.005381, 0.414818, 0.909
0.644695,-0.425076,-0.571865,-0.049253, -0.006714, 0.413508, 0.909
0.641083,-0.423526,-0.584227,-0.048744, -0.006444, 0.413198, 0.909
0.637561,-0.422713,-0.589455,-0.046189, -0.006323, 0.410292, 0.911
0.627814,-0.421150,-0.599228,-0.045941, -0.006564, 0.408303, 0.912
0.614516,-0.419914,-0.609220,-0.044986, -0.007616, 0.407158, 0.912
0.606241,-0.419147,-0.614468,-0.044833, -0.008685, 0.404734, 0.913
0.587821,-0.418744,-0.623871,-0.045784, -0.010294, 0.402069, 0.914
0.565765,-0.418142,-0.633077,-0.043780, -0.013334, 0.398878, 0.916
